0.056682633254187216,0.06029152675963549,0.06724270626120026,0.05665459136904306,0.05522211006655693,0.06138527907678699,0.06106373325973166,0.06423243160310362,0.06438945525860558,0.06325422685173183,0.07413701248354264,0.05925273128740868,0.06531687777352817,0.057697207496974934,0.054960164509894396,0.06417978597676374
0.05669512217029766,0.060305652695723494,0.06720025640903216,0.056685054269609264,0.055244507672785104,0.061393483752595145,0.061047634695221606,0.0642681395564428,0.06432399886124741,0.06322317307347729,0.07407556809620593,0.0592397756205641,0.0653509691792748,0.05775461873750885,0.05492074705066009,0.06424870603379573
0.056572982142882484,0.06018248117141023,0.06733609455655447,0.05650724331388749,0.05509185183365915,0.061313044532149114,0.06114915448394985,0.06413900460904795,0.06457046293958198,0.06340838533521691,0.07440856131605872,0.05932457797038029,0.0651385103488577,0.05752875521996928,0.055135458800843584,0.06396142062095649
0.05668337680057569,0.060286043370096395,0.06733933705789338,0.056610769812574395,0.055198351031136385,0.061383452233351746,0.06107446470527876,0.064145793594007,0.06452580401650641,0.06328510482701867,0.07421816012043442,0.059258975578356986,0.06527367003084841,0.057570606226594954,0.05501099883064134,0.06403554007130677
0.05676418780844886,0.060361884521470954,0.06732667528403898,0.05669070413771488,0.05527870977722674,0.06143314099950859,0.061010472316699406,0.06415439264492516,0.06447229285720744,0.06318127000122761,0.07405639809019746,0.059202624886526396,0.06537734522030988,0.05761089956474828,0.05490494417498641,0.06410206999332196
0.056722856499697306,0.06033741327176938,0.06708686862010262,0.05675904066920727,0.05529783116883986,0.061410188509877284,0.06100292016581374,0.06435581020486274,0.0641519962974323,0.06314022485404232,0.07391429118716926,0.059203190549553045,0.06543350804146322,0.05789824144435776,0.05481683471793123,0.06442127479513009
0.05664129575139124,0.06026756286320676,0.06697569629212496,0.056731790215460556,0.05524625537413063,0.06136004934074757,0.061043024568660044,0.06444524790332787,0.0640312777244732,0.06319281766939314,0.07395907542772688,0.05924178940719172,0.06538263953540506,0.05800697201437979,0.05484838440537458,0.06452621698800869
0.05673987331117632,0.0603461002476836,0.06721658731414883,0.05671839421141838,0.05528300755556956,0.0614203092152249,0.061014451204016454,0.06425135494822155,0.06432741026538323,0.06317280717389857,0.07400532386007985,0.05920974225744755,0.06539759221609226,0.05774565851615895,0.05487408210025435,0.06424995014627899
0.05677257979893118,0.06038290693561127,0.06708848421584322,0.056802199702891715,0.0553440320958135,0.061439191948216725,0.06096003320203342,0.0643466563931337,0.06413264826595806,0.06307415555143131,0.0738169692660033,0.05916473429436167,0.06549170675385596,0.05790453645166367,0.05475240875355544,0.06444187616722591
0.05678253429633457,0.06039158767995694,0.06709677301353646,0.05680741416704079,0.055351388165576165,0.06144500387532164,0.06095304050986547,0.0643385455776665,0.06414000179136464,0.06306430604989778,0.07380512445251991,0.05915822894368767,0.0654999085463696,0.057896223669756906,0.05474437987004695,0.06443496925934798
0.05669730044935225,0.06030785134388108,0.06719716547020049,0.056688412090957305,0.05524733779855082,0.061394837642315805,0.061045415849608604,0.06427061156031186,0.06431867756458809,0.06321927246104272,0.07406864168313121,0.0592378986638839,0.06535497033241487,0.05775908405327559,0.05491625870713536,0.06425438318339889
0.0565739421462904,0.06020965205498273,0.06687566819310473,0.05671082010236437,0.05520460253692378,0.06131704532513832,0.06106904123265116,0.06451848309529357,0.06392032320903063,0.06322651878643043,0.07398128197308751,0.059267177224339926,0.06534265570306742,0.058099378014371636,0.05486443144522943,0.06461687766480517
0.05664281812081333,0.06025855983473243,0.06717338675276151,0.05664872665004907,0.05520100130449785,0.06136156303437939,0.06108293281520672,0.06429137881801075,0.06430915615178548,0.06327653323176922,0.07414776898219114,0.05927185422830294,0.06529930493906211,0.05777187394049178,0.05496877036906267,0.06425541693096229
0.05655276189971408,0.06017538466566701,0.06715195028042416,0.05657323079111825,0.055119039153113704,0.06130481396896912,0.06114248930695666,0.0643037662153183,0.06431895918041641,0.06337186124266411,0.07428808376590289,0.05932485157933583,0.0651978575632807,0.05776350288901144,0.05506098941570209,0.0642242110915832
0.05677747950444018,0.06038873643689614,0.06706002532452457,0.05681820104629812,0.05535510256085101,0.061441584674079,0.060948556679864596,0.06436632266752298,0.06409049545630963,0.0630537649028945,0.07377800717896746,0.059155187096761916,0.06550940529891948,0.057937516724450466,0.05472717395214986,0.06448147205207692
0.05686888424951217,0.06044946325244723,0.06745481435937649,0.056723366181254696,0.05534402525121928,0.0614906610052154,0.06093267881839634,0.06402061802337017,0.06460810811527236,0.06308080428543815,0.07395538337534314,0.05912835971436627,0.06544236409417276,0.05745769407160973,0.05483417871449295,0.06395587027374751
0.056798592190716916,0.060395374430228466,0.06729689891700913,0.05673490414225298,0.05531855676870459,0.061454026030496454,0.06097748072234098,0.06417613964510346,0.0644151904316613,0.06312573018393018,0.07396304706604101,0.05917414316457841,0.06543180019153058,0.057656199317393894,0.05484409337854583,0.06416298565110568
0.056630256156968914,0.06024943571755582,0.06712798314460283,0.05665703956213416,0.05519995732289035,0.061354098356938655,0.06108439755462176,0.0643286758815478,0.06425064533791235,0.06327372294211438,0.07412873874706508,0.059274471278814446,0.06530398422139429,0.0578238680180419,0.05495720418340786,0.0643120250660282
0.0567021769652373,0.060318027698906485,0.0670934039088438,0.05673775659005887,0.055276784233841816,0.061397944408726736,0.061021558266586784,0.06435310284532447,0.06417023913390019,0.06317002693181438,0.0739608706974982,0.059219648145042963,0.06540600241539092,0.05788610855581463,0.054847450954235384,0.06440185876657231
0.056732854752659455,0.060335701551781605,0.06728235480034386,0.056682617956033285,0.05526013650461067,0.061415223315990745,0.06103016204746548,0.06419601473089485,0.06442337156408912,0.06320606184861913,0.07407787495276909,0.05922164713068221,0.06535979815082467,0.05766073544336599,0.05492028390234992,0.06415084879874296
0.05670304744639372,0.06031392006422936,0.0671841618891111,0.056699379920994615,0.05525596912088551,0.06139842508792854,0.0610386558393405,0.06428103841579395,0.0642978003132648,0.06320699855973834,0.07404579837965239,0.05923228161634571,0.06536764448625068,0.05777677732722822,0.05490151139032242,0.06427616267062758
